06461 	  184.00
06471 	  250.00
06477 	  250.00
06478 	  250.00
06480 	  250.00
06482 	  100.00
06484 	  1,500.00
06489 	  425.00
06492 	  709.00
06498 	  150.00
06511 	  275.00
06512 	  500.00
06515 	  250.00
06525 	  250.00
06604 	  250.00
06611 	  500.00
06614 	  2,000.00
06615 	  900.00
06704 	  100.00
06706 	  75.00
06752 	  100.00
06756 	  100.00
06762 	  100.00
06776 	  684.00
06790 	  1,350.00
06795 	  250.00
06801 	  200.00
06810 	  100.00
06811 	  500.00
06812 	  1,200.00
06820 	  3,950.00
06824 	  434.00
06830 	  750.00
06831 	  200.00
06840 	  900.00
06850 	  1,100.00
06851 	  75.00
06853 	  250.00
06854 	  100.00
06870 	  350.00
06878 	  1,100.00
06883 	  184.00
06902 	  450.00
06903 	  850.00
06905 	  1,000.00
07002 	  1,100.00
07004 	  600.00
07005 	  100.00
07006 	  5,400.00
07012 	  200.00
07013 	  2,250.00
07016 	  200.00
07020 	  150.00
07022 	  250.00
07024 	  100.00
07028 	  500.00
07030 	  150.00
07031 	  250.00
07033 	  250.00
07036 	  200.00
07039 	  450.00
07042 	  750.00
07044 	  200.00
07045 	  250.00
07046 	  250.00
07047 	  200.00
07055 	  500.00
07058 	  250.00
07059 	  146.00
07065 	  350.00
07066 	  100.00
07067 	  500.00
07068 	  200.00
07069 	  1,750.00
07072 	  1,000.00
07073 	  250.00
07076 	  600.00
07078 	  250.00
07083 	  1,513.00
07087 	  5,100.00
07090 	  900.00
07092 	  250.00
07093 	  500.00
07094 	  75.00
07109 	  100.00
07110 	  1,400.00
07111 	  500.00
07208 	  500.00
07306 	  2,000.00
07405 	  2,950.00
07410 	  200.00
07417 	  2,100.00
07430 	  221.00
07439 	  400.00
07446 	  146.00
07450 	  250.00
07458 	  750.00
07460 	  146.00
07461 	  100.00
07470 	  500.00
07480 	  200.00
07481 	  2,000.00
07506 	  250.00
07513 	  1,000.00
07601 	  250.00
07624 	  250.00
07626 	  2,000.00
07628 	  200.00
07630 	  100.00
07632 	  250.00
07644 	  250.00
